idx,AirQualityStation,no2,img_path,s5p_path
2279,STA-BENAT43,37.64541666291665,STA-BENAT43/S2B_MSIL2A_20200326T104639_N0214_R051_T31UES_20200326T141923.npy,STA-BENAT43/l3_mean_europe_2018_2020_005dg.netcdf
2280,STA.DE_DEBB073,29.916811328729327,STA.DE_DEBB073/S2B_MSIL2A_20200801T100559_N0214_R022_T32UQD_20200801T135302.npy,STA.DE_DEBB073/l3_mean_europe_2018_2020_005dg.netcdf
2281,STA_NO0105A,11.821275871512565,STA_NO0105A/S2A_MSIL2A_20200825T104031_N0214_R008_T32VPL_20200825T151314.npy,STA_NO0105A/l3_mean_europe_2018_2020_005dg.netcdf
2282,STA.DE_DEST101,30.59533624629629,STA.DE_DEST101/S2A_MSIL2A_20200421T102021_N0214_R065_T32UPC_20200421T120142.npy,STA.DE_DEST101/l3_mean_europe_2018_2020_005dg.netcdf
2283,STA.IT1388A,22.87700843066253,STA.IT1388A/S2B_MSIL2A_20200913T101629_N0214_R065_T32TPR_20200913T131152.npy,STA.IT1388A/l3_mean_europe_2018_2020_005dg.netcdf
2284,STA.DE_DESN093,9.124319637661232,STA.DE_DESN093/S2B_MSIL2A_20200801T100559_N0214_R022_T33UUS_20200801T135302.npy,STA.DE_DESN093/l3_mean_europe_2018_2020_005dg.netcdf
2285,STA-EE0011R,1.9487996358794577,STA-EE0011R/S2B_MSIL2A_20200927T100029_N0214_R122_T34VEK_20200927T120447.npy,STA-EE0011R/l3_mean_europe_2018_2020_005dg.netcdf
2286,STA.IT0846A,26.805196093800834,STA.IT0846A/S2A_MSIL2A_20190914T102021_N0213_R065_T32TNR_20190914T140933.npy,STA.IT0846A/l3_mean_europe_2018_2020_005dg.netcdf
2287,Station_GB0918A,15.065362863808465,Station_GB0918A/S2B_MSIL2A_20200921T112119_N0214_R037_T30UXE_20200921T132441.npy,Station_GB0918A/l3_mean_europe_2018_2020_005dg.netcdf
2288,STA.DE_DEBE066,18.26821861179957,STA.DE_DEBE066/S2B_MSIL2A_20200801T100559_N0214_R022_T32UQD_20200801T135302.npy,STA.DE_DEBE066/l3_mean_europe_2018_2020_005dg.netcdf
2289,STA_ES1428A,22.2843440962707,STA_ES1428A/S2B_MSIL2A_20200106T105339_N0213_R051_T31TBE_20200106T121433.npy,STA_ES1428A/l3_mean_europe_2018_2020_005dg.netcdf
2290,STA.DE_DENW329,22.26960281669467,STA.DE_DENW329/S2A_MSIL2A_20200805T104031_N0214_R008_T32ULB_20200805T121101.npy,STA.DE_DENW329/l3_mean_europe_2018_2020_005dg.netcdf
2291,STA-NL00021,19.33072179122545,STA-NL00021/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFU_20200326T141923.npy,STA-NL00021/l3_mean_europe_2018_2020_005dg.netcdf
2292,STA_NO0110A,19.893185862620967,STA_NO0110A/S2A_MSIL2A_20200825T104031_N0214_R008_T32VPL_20200825T151314.npy,STA_NO0110A/l3_mean_europe_2018_2020_005dg.netcdf
2293,STA-FR15018,16.437823258853815,STA-FR15018/S2A_MSIL2A_20200414T103021_N0214_R108_T31TFL_20200414T132613.npy,STA-FR15018/l3_mean_europe_2018_2020_005dg.netcdf
2294,STA-NL00003,20.586854483768864,STA-NL00003/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFU_20200326T141923.npy,STA-NL00003/l3_mean_europe_2018_2020_005dg.netcdf
2295,STA.IT1888A,24.727924553774404,STA.IT1888A/S2A_MSIL2A_20200810T095041_N0214_R079_T33SUC_20200810T114918.npy,STA.IT1888A/l3_mean_europe_2018_2020_005dg.netcdf
2296,STA-PT03100,35.982017868868105,STA-PT03100/S2A_MSIL2A_20200830T113321_N0214_R080_T29SMC_20200830T142737.npy,STA-PT03100/l3_mean_europe_2018_2020_005dg.netcdf
2297,STA-SE0096A,23.191350934930504,STA-SE0096A/S2A_MSIL2A_20200325T103021_N0214_R108_T33UUB_20200325T144818.npy,STA-SE0096A/l3_mean_europe_2018_2020_005dg.netcdf
2298,STA-SE01285,20.57272727227273,STA-SE01285/S2A_MSIL2A_20200825T104031_N0214_R008_T33VVF_20200825T151314.npy,STA-SE01285/l3_mean_europe_2018_2020_005dg.netcdf
2299,STA-RO0106A,18.42237291236927,STA-RO0106A/S2B_MSIL2A_20200922T090659_N0214_R050_T35TMM_20200922T110348.npy,STA-RO0106A/l3_mean_europe_2018_2020_005dg.netcdf
2300,STA-BETR897,31.433787385253183,STA-BETR897/S2A_MSIL2A_20200530T105031_N0214_R051_T31UES_20200530T134211.npy,STA-BETR897/l3_mean_europe_2018_2020_005dg.netcdf
2301,STA.DE_DESN006,17.136031164397988,STA.DE_DESN006/S2B_MSIL2A_20200801T100559_N0214_R022_T33UUS_20200801T135302.npy,STA.DE_DESN006/l3_mean_europe_2018_2020_005dg.netcdf
2302,STA-FR33121,17.48521364047329,STA-FR33121/S2A_MSIL2A_20200414T103021_N0214_R108_T31TGL_20200414T132613.npy,STA-FR33121/l3_mean_europe_2018_2020_005dg.netcdf
2303,STA_ES1234A,8.765447949163198,STA_ES1234A/S2A_MSIL2A_20200519T112121_N0214_R037_T29TNJ_20200519T141241.npy,STA_ES1234A/l3_mean_europe_2018_2020_005dg.netcdf
2304,STA.09.ZA,16.952893475815316,STA.09.ZA/S2A_MSIL2A_20200922T100031_N0214_R122_T33UWP_20200924T114821.npy,STA.09.ZA/l3_mean_europe_2018_2020_005dg.netcdf
2305,STA.DE_DENW383,37.09781097141281,STA.DE_DENW383/S2A_MSIL2A_20200507T104031_N0214_R008_T32UMC_20200507T133648.npy,STA.DE_DENW383/l3_mean_europe_2018_2020_005dg.netcdf
2306,HR_DOC_TYPE_D_STA_SD0201,17.66482031230629,HR_DOC_TYPE_D_STA_SD0201/S2A_MSIL2A_20200820T095041_N0214_R079_T33TXJ_20200820T124052.npy,HR_DOC_TYPE_D_STA_SD0201/l3_mean_europe_2018_2020_005dg.netcdf
2307,STA.IT2281A,4.094566482028922,STA.IT2281A/S2B_MSIL2A_20200626T095029_N0214_R079_T33SUB_20200626T124342.npy,STA.IT2281A/l3_mean_europe_2018_2020_005dg.netcdf
2308,Station_GB0567A,24.314615570335583,Station_GB0567A/S2A_MSIL2A_20200415T114351_N0214_R123_T29UPA_20200415T142447.npy,Station_GB0567A/l3_mean_europe_2018_2020_005dg.netcdf
2309,STA_ES1047A,24.19523476578017,STA_ES1047A/S2B_MSIL2A_20200717T105619_N0214_R094_T30TXM_20200717T135336.npy,STA_ES1047A/l3_mean_europe_2018_2020_005dg.netcdf
2310,STA.DE_DEHH068,47.79904549512688,STA.DE_DEHH068/S2A_MSIL2A_20200921T103031_N0214_R108_T32UNE_20200921T151006.npy,STA.DE_DEHH068/l3_mean_europe_2018_2020_005dg.netcdf
2311,STA_ES1740A,25.869865418373323,STA_ES1740A/S2B_MSIL2A_20200806T105619_N0214_R094_T30TXN_20200806T131026.npy,STA_ES1740A/l3_mean_europe_2018_2020_005dg.netcdf
2312,STA.CZ_UULK,11.926545739071068,STA.CZ_UULK/S2A_MSIL2A_20200915T101031_N0214_R022_T33UVS_20200915T130644.npy,STA.CZ_UULK/l3_mean_europe_2018_2020_005dg.netcdf
2313,STA.03.0302,10.112504445819443,STA.03.0302/S2A_MSIL2A_20200422T095031_N0214_R079_T33UXP_20200422T142128.npy,STA.03.0302/l3_mean_europe_2018_2020_005dg.netcdf
2314,STA_ES1122A,9.218676951846657,STA_ES1122A/S2A_MSIL2A_20200118T104351_N0213_R008_T31TCF_20200118T120816.npy,STA_ES1122A/l3_mean_europe_2018_2020_005dg.netcdf
2315,STA-FR31039,23.53327637260847,STA-FR31039/S2B_MSIL2A_20200806T105619_N0214_R094_T30TYN_20200806T131026.npy,STA-FR31039/l3_mean_europe_2018_2020_005dg.netcdf
2316,STA.IT2257A,5.152611418495773,STA.IT2257A/S2A_MSIL2A_20200813T100031_N0214_R122_T32TQM_20200813T113828.npy,STA.IT2257A/l3_mean_europe_2018_2020_005dg.netcdf
2317,STA.IT1746A,17.527245686458947,STA.IT1746A/S2B_MSIL2A_20200526T101559_N0214_R065_T32TMR_20200526T135857.npy,STA.IT1746A/l3_mean_europe_2018_2020_005dg.netcdf
2318,STA-GR0020A,23.9760551403124,STA-GR0020A/S2A_MSIL2A_20200702T092031_N0214_R093_T34TFL_20200702T114806.npy,STA-GR0020A/l3_mean_europe_2018_2020_005dg.netcdf
2319,STA.04.S184,22.480389256270215,STA.04.S184/S2A_MSIL2A_20200408T101021_N0214_R022_T33UVP_20200408T161405.npy,STA.04.S184/l3_mean_europe_2018_2020_005dg.netcdf
2320,Station_GB0421A,16.28508977732204,Station_GB0421A/S2B_MSIL2A_20200531T110619_N0214_R137_T30UXF_20200531T131801.npy,Station_GB0421A/l3_mean_europe_2018_2020_005dg.netcdf
2321,STA.IT1524A,20.88012411241721,STA.IT1524A/S2A_MSIL2A_20200620T102031_N0214_R065_T32TMQ_20200620T131229.npy,STA.IT1524A/l3_mean_europe_2018_2020_005dg.netcdf
2322,STA.DE_DEBB044,25.357066674028285,STA.DE_DEBB044/S2B_MSIL2A_20200811T100559_N0214_R022_T33UVT_20200811T133733.npy,STA.DE_DEBB044/l3_mean_europe_2018_2020_005dg.netcdf
2323,STA.IE.IE0131A,25.590792807273733,STA.IE.IE0131A/S2A_MSIL2A_20200415T114351_N0214_R123_T29UPV_20200415T142447.npy,STA.IE.IE0131A/l3_mean_europe_2018_2020_005dg.netcdf
2324,Station_GB0924A,24.764518326085806,Station_GB0924A/S2B_MSIL2A_20200119T110259_N0213_R094_T30UYC_20200119T121843.npy,Station_GB0924A/l3_mean_europe_2018_2020_005dg.netcdf
2325,STA.DE_DEBW029,20.900613715979816,STA.DE_DEBW029/S2A_MSIL2A_20200322T102021_N0214_R065_T32UNV_20200322T120506.npy,STA.DE_DEBW029/l3_mean_europe_2018_2020_005dg.netcdf
2326,STA_ES1819A,9.118717991252536,STA_ES1819A/S2A_MSIL2A_20200615T110631_N0214_R137_T30STJ_20200615T135453.npy,STA_ES1819A/l3_mean_europe_2018_2020_005dg.netcdf
2327,STA-RO0102A,11.536118483987892,STA-RO0102A/S2B_MSIL2A_20200823T090559_N0214_R050_T35TLK_20200823T110634.npy,STA-RO0102A/l3_mean_europe_2018_2020_005dg.netcdf
2328,STA-FR12053,6.828367564058625,STA-FR12053/S2B_MSIL2A_20200902T104629_N0214_R051_T31TDJ_20200902T130435.npy,STA-FR12053/l3_mean_europe_2018_2020_005dg.netcdf
2329,Station_GB0013R,5.946917738240379,Station_GB0013R/S2B_MSIL2A_20200623T112119_N0214_R037_T30UVB_20200623T143258.npy,Station_GB0013R/l3_mean_europe_2018_2020_005dg.netcdf
2330,STA.DE_DETH072,22.29402797856561,STA.DE_DETH072/S2B_MSIL2A_20200406T101559_N0214_R065_T32UPB_20200406T134514.npy,STA.DE_DETH072/l3_mean_europe_2018_2020_005dg.netcdf
2331,STA_ES1867A,12.85455811363903,STA_ES1867A/S2A_MSIL2A_20200519T112121_N0214_R037_T29TNJ_20200519T141241.npy,STA_ES1867A/l3_mean_europe_2018_2020_005dg.netcdf
2332,STA_ES1638A,24.487585566771088,STA_ES1638A/S2B_MSIL2A_20201227T111359_N0214_R137_T30STG_20201227T131730.npy,STA_ES1638A/l3_mean_europe_2018_2020_005dg.netcdf
2333,STA-BETE704,18.97118765270246,STA-BETE704/S2A_MSIL2A_20200530T105031_N0214_R051_T31UES_20200530T134211.npy,STA-BETE704/l3_mean_europe_2018_2020_005dg.netcdf
2334,STA_ES0901A,11.744887226831837,STA_ES0901A/S2A_MSIL2A_20200718T112121_N0214_R037_T29TNH_20200718T123331.npy,STA_ES0901A/l3_mean_europe_2018_2020_005dg.netcdf
2335,STA_ES1494A,27.47412444337465,STA_ES1494A/S2B_MSIL2A_20200727T105619_N0214_R094_T30TWN_20200727T144035.npy,STA_ES1494A/l3_mean_europe_2018_2020_005dg.netcdf
2336,STA.01.0002,8.229948942287363,STA.01.0002/S2B_MSIL2A_20200108T095309_N0213_R079_T33TWN_20200108T111854.npy,STA.01.0002/l3_mean_europe_2018_2020_005dg.netcdf
2337,STA_ES1884A,10.087140197622796,STA_ES1884A/S2A_MSIL2A_20201226T105451_N0214_R051_T30SYJ_20201226T134024.npy,STA_ES1884A/l3_mean_europe_2018_2020_005dg.netcdf
2338,STA-NL00131,16.53171744781739,STA-NL00131/S2B_MSIL2A_20200922T104649_N0214_R051_T31UFT_20200927T135033.npy,STA-NL00131/l3_mean_europe_2018_2020_005dg.netcdf
2339,STA.DE_DERP001,21.34110090460926,STA.DE_DERP001/S2A_MSIL2A_20200812T103031_N0214_R108_T32UMV_20200812T131334.npy,STA.DE_DERP001/l3_mean_europe_2018_2020_005dg.netcdf
2340,STA.IT0771A,41.78637583438735,STA.IT0771A/S2B_MSIL2A_20200107T102319_N0213_R065_T32TMR_20200107T130248.npy,STA.IT0771A/l3_mean_europe_2018_2020_005dg.netcdf
2341,STA.DE_DEHE060,5.919063069653992,STA.DE_DEHE060/S2B_MSIL2A_20200409T102559_N0214_R108_T32UNB_20200409T140105.npy,STA.DE_DEHE060/l3_mean_europe_2018_2020_005dg.netcdf
2342,STA.IT2105A,14.000397768826234,STA.IT2105A/S2B_MSIL2A_20201119T101319_N0214_R022_T32TQP_20201119T120649.npy,STA.IT2105A/l3_mean_europe_2018_2020_005dg.netcdf
2343,STA-MK0040A,22.10575729510591,STA-MK0040A/S2A_MSIL2A_20201122T093321_N0214_R136_T34TEM_20201122T122223.npy,STA-MK0040A/l3_mean_europe_2018_2020_005dg.netcdf
2344,STA.DE_DERP036,38.45660376981132,STA.DE_DERP036/S2A_MSIL2A_20200805T104031_N0214_R008_T31UGR_20200805T121101.npy,STA.DE_DERP036/l3_mean_europe_2018_2020_005dg.netcdf
2345,STA-TR341131,66.12196327820864,STA-TR341131/S2A_MSIL2A_20200822T084601_N0214_R107_T35TPF_20200822T113326.npy,STA-TR341131/l3_mean_europe_2018_2020_005dg.netcdf
2346,STA_ES2082A,7.8441363581802905,STA_ES2082A/S2B_MSIL2A_20200806T105619_N0214_R094_T30TXN_20200806T131026.npy,STA_ES2082A/l3_mean_europe_2018_2020_005dg.netcdf
2347,STA.IT1790A,8.772512888011407,STA.IT1790A/S2B_MSIL2A_20191026T101029_N0213_R022_T32TQS_20191026T133255.npy,STA.IT1790A/l3_mean_europe_2018_2020_005dg.netcdf
2348,STA-BENGN42,22.58166666333333,STA-BENGN42/S2B_MSIL2A_20200326T104639_N0214_R051_T31UES_20200326T141923.npy,STA-BENGN42/l3_mean_europe_2018_2020_005dg.netcdf
2349,STA_ES1037A,27.60281703942645,STA_ES1037A/S2B_MSIL2A_20200819T110629_N0214_R137_T30TVP_20200819T132326.npy,STA_ES1037A/l3_mean_europe_2018_2020_005dg.netcdf
2350,STA.IT2226A,21.111045248159023,STA.IT2226A/S2B_MSIL2A_20200101T100319_N0213_R122_T33TVF_20200101T114527.npy,STA.IT2226A/l3_mean_europe_2018_2020_005dg.netcdf
2351,STA-BETR740,21.65446507515473,STA-BETR740/S2A_MSIL2A_20200530T105031_N0214_R051_T31UES_20200530T134211.npy,STA-BETR740/l3_mean_europe_2018_2020_005dg.netcdf
2352,STA-NL00485,25.376144111113273,STA-NL00485/S2A_MSIL2A_20200321T105021_N0214_R051_T31UET_20200321T135104.npy,STA-NL00485/l3_mean_europe_2018_2020_005dg.netcdf
2353,STA-FR08614,14.818324314699705,STA-FR08614/S2A_MSIL2A_20200224T103021_N0214_R108_T31TFJ_20200224T132853.npy,STA-FR08614/l3_mean_europe_2018_2020_005dg.netcdf
2354,STA.DE_DENW010,23.753053774751482,STA.DE_DENW010/S2A_MSIL2A_20200507T104031_N0214_R008_T32UMC_20200507T133648.npy,STA.DE_DENW010/l3_mean_europe_2018_2020_005dg.netcdf
2355,STA-FR21040,10.062306598621312,STA-FR21040/S2A_MSIL2A_20200602T105631_N0214_R094_T30UXV_20200602T135525.npy,STA-FR21040/l3_mean_europe_2018_2020_005dg.netcdf
2356,STA_ES1537A,17.259265848306946,STA_ES1537A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES1537A/l3_mean_europe_2018_2020_005dg.netcdf
2357,STA.DE_DESN092,17.35068203087208,STA.DE_DESN092/S2A_MSIL2A_20200915T101031_N0214_R022_T33UVS_20200915T130644.npy,STA.DE_DESN092/l3_mean_europe_2018_2020_005dg.netcdf
2358,STA.09.TAB,29.054298404917663,STA.09.TAB/S2A_MSIL2A_20200422T095031_N0214_R079_T33UXP_20200422T142128.npy,STA.09.TAB/l3_mean_europe_2018_2020_005dg.netcdf
2359,STA.IT1918A,27.327061105722603,STA.IT1918A/S2A_MSIL2A_20200627T101031_N0214_R022_T32TQQ_20200627T120035.npy,STA.IT1918A/l3_mean_europe_2018_2020_005dg.netcdf
2360,STA-TR100411,19.7933442963796,STA-TR100411/S2A_MSIL2A_20200706T085601_N0214_R007_T35SMD_20200706T120055.npy,STA-TR100411/l3_mean_europe_2018_2020_005dg.netcdf
2361,STA_ES1802A,4.273819942820468,STA_ES1802A/S2A_MSIL2A_20200824T110631_N0214_R137_T30TVL_20200824T154400.npy,STA_ES1802A/l3_mean_europe_2018_2020_005dg.netcdf
2362,Station_GB0927A,35.01862398178087,Station_GB0927A/S2A_MSIL2A_20200419T112111_N0214_R037_T30UWG_20200419T123952.npy,Station_GB0927A/l3_mean_europe_2018_2020_005dg.netcdf
2363,STA.DE_DEBB060,22.9152459774932,STA.DE_DEBB060/S2A_MSIL2A_20200408T101021_N0214_R022_T33UVU_20200408T161405.npy,STA.DE_DEBB060/l3_mean_europe_2018_2020_005dg.netcdf
2364,STA-RO0140A,14.22360510925141,STA-RO0140A/S2B_MSIL2A_20200823T090559_N0214_R050_T35TLK_20200823T110634.npy,STA-RO0140A/l3_mean_europe_2018_2020_005dg.netcdf
2365,STA.IT2212A,30.02812207668779,STA.IT2212A/S2A_MSIL2A_20201019T095041_N0214_R079_T33TVF_20201019T115444.npy,STA.IT2212A/l3_mean_europe_2018_2020_005dg.netcdf
2366,STA_ES1542A,5.945228651423237,STA_ES1542A/S2A_MSIL2A_20200210T105201_N0214_R051_T31TBF_20200210T122350.npy,STA_ES1542A/l3_mean_europe_2018_2020_005dg.netcdf
2367,STA.DE_DESN051,12.551321927862807,STA.DE_DESN051/S2A_MSIL2A_20200915T101031_N0214_R022_T33UVS_20200915T130644.npy,STA.DE_DESN051/l3_mean_europe_2018_2020_005dg.netcdf
2368,STA-RO0082A,13.447935488429932,STA-RO0082A/S2B_MSIL2A_20200428T092029_N0214_R093_T34TGQ_20200428T122503.npy,STA-RO0082A/l3_mean_europe_2018_2020_005dg.netcdf
2369,STA.DE_DEBW212,29.252674138571425,STA.DE_DEBW212/S2A_MSIL2A_20200322T102021_N0214_R065_T32UNV_20200322T120506.npy,STA.DE_DEBW212/l3_mean_europe_2018_2020_005dg.netcdf
2370,STA.DE_DEHE051,4.396804978050757,STA.DE_DEHE051/S2B_MSIL2A_20200409T102559_N0214_R108_T32UNB_20200409T140105.npy,STA.DE_DEHE051/l3_mean_europe_2018_2020_005dg.netcdf
2371,STA_ES1856A,28.964886655760694,STA_ES1856A/S2B_MSIL2A_20200820T103629_N0214_R008_T31TDF_20200820T133254.npy,STA_ES1856A/l3_mean_europe_2018_2020_005dg.netcdf
2372,STA.DE_DETH013,14.162257239390572,STA.DE_DETH013/S2B_MSIL2A_20200807T102559_N0214_R108_T32UNB_20200807T132026.npy,STA.DE_DETH013/l3_mean_europe_2018_2020_005dg.netcdf
2373,STA_ES0120A,41.001259229580455,STA_ES0120A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES0120A/l3_mean_europe_2018_2020_005dg.netcdf
2374,STA_NO0103A,21.756542602368075,STA_NO0103A/S2B_MSIL2A_20200614T104629_N0214_R051_T32VNN_20200614T143356.npy,STA_NO0103A/l3_mean_europe_2018_2020_005dg.netcdf
2375,STA-SE0039R,1.3740317745,STA-SE0039R/S2A_MSIL2A_20201120T103341_N0214_R108_T33VWG_20201120T111047.npy,STA-SE0039R/l3_mean_europe_2018_2020_005dg.netcdf
2376,STA-FR09015,9.693311529796214,STA-FR09015/S2A_MSIL2A_20200719T105031_N0214_R051_T30TYS_20200719T134605.npy,STA-FR09015/l3_mean_europe_2018_2020_005dg.netcdf
2377,STA-FR31021,8.289753925871603,STA-FR31021/S2B_MSIL2A_20200806T105619_N0214_R094_T30TXP_20200806T131026.npy,STA-FR31021/l3_mean_europe_2018_2020_005dg.netcdf
2378,STA_ES1400A,6.5140355959567104,STA_ES1400A/S2A_MSIL2A_20200220T105051_N0214_R051_T30TYL_20200319T131440.npy,STA_ES1400A/l3_mean_europe_2018_2020_005dg.netcdf
2379,STA.CZ_SPBR,13.742419263157409,STA.CZ_SPBR/S2A_MSIL2A_20200813T100031_N0214_R122_T33UVR_20200813T113828.npy,STA.CZ_SPBR/l3_mean_europe_2018_2020_005dg.netcdf
2380,STA-FI00363,10.15403817566546,STA-FI00363/S2A_MSIL2A_20200522T095041_N0214_R079_T35VNK_20200522T123919.npy,STA-FI00363/l3_mean_europe_2018_2020_005dg.netcdf
2381,STA_PL0141A,22.294063225340686,STA_PL0141A/S2B_MSIL2A_20200325T094029_N0214_R036_T34UDC_20200325T130308.npy,STA_PL0141A/l3_mean_europe_2018_2020_005dg.netcdf
2382,Station_GB0014R,6.743813790763526,Station_GB0014R/S2B_MSIL2A_20200531T110619_N0214_R137_T30UXF_20200531T131801.npy,Station_GB0014R/l3_mean_europe_2018_2020_005dg.netcdf
2383,STA.DE_DESH008,10.732403872663207,STA.DE_DESH008/S2A_MSIL2A_20200921T103031_N0214_R108_T32UNE_20200921T151006.npy,STA.DE_DESH008/l3_mean_europe_2018_2020_005dg.netcdf
2384,STA-FR04004,31.621838596083713,STA-FR04004/S2A_MSIL2A_20200520T105031_N0214_R051_T31UDQ_20200520T134332.npy,STA-FR04004/l3_mean_europe_2018_2020_005dg.netcdf
2385,STA.DE_DESL020,33.35905273186602,STA.DE_DESL020/S2B_MSIL2A_20200422T103619_N0214_R008_T32ULV_20200422T140230.npy,STA.DE_DESL020/l3_mean_europe_2018_2020_005dg.netcdf
2386,STA.DE_DENW260,33.47293796822484,STA.DE_DENW260/S2A_MSIL2A_20200921T103031_N0214_R108_T32ULC_20200921T151006.npy,STA.DE_DENW260/l3_mean_europe_2018_2020_005dg.netcdf
2387,STA.06.194,14.404786589486495,STA.06.194/S2B_MSIL2A_20201004T095039_N0214_R079_T33TWN_20201004T120417.npy,STA.06.194/l3_mean_europe_2018_2020_005dg.netcdf
2388,STA-BENGN37,36.912916663125,STA-BENGN37/S2B_MSIL2A_20200326T104639_N0214_R051_T31UES_20200326T141923.npy,STA-BENGN37/l3_mean_europe_2018_2020_005dg.netcdf
2389,Station_GB1040A,24.072417432240076,Station_GB1040A/S2B_MSIL2A_20200812T112119_N0214_R037_T30UWE_20200812T132459.npy,Station_GB1040A/l3_mean_europe_2018_2020_005dg.netcdf
2390,STA-TR540331,23.07811661010745,STA-TR540331/S2B_MSIL2A_20200807T084559_N0214_R107_T36TTL_20200807T111514.npy,STA-TR540331/l3_mean_europe_2018_2020_005dg.netcdf
2391,STA.IT2227A,22.654552465616284,STA.IT2227A/S2A_MSIL2A_20201019T095041_N0214_R079_T33TVF_20201019T115444.npy,STA.IT2227A/l3_mean_europe_2018_2020_005dg.netcdf
2392,STA.IT1826A,21.903789244371143,STA.IT1826A/S2A_MSIL2A_20190914T102021_N0213_R065_T32TNR_20190914T140933.npy,STA.IT1826A/l3_mean_europe_2018_2020_005dg.netcdf
2393,STA.DE_DENW337,24.08417864496085,STA.DE_DENW337/S2A_MSIL2A_20200805T104031_N0214_R008_T32ULB_20200805T121101.npy,STA.DE_DENW337/l3_mean_europe_2018_2020_005dg.netcdf
2394,STA.IT0888A,30.743027283222947,STA.IT0888A/S2A_MSIL2A_20201221T100431_N0214_R122_T33TUG_20201221T115632.npy,STA.IT0888A/l3_mean_europe_2018_2020_005dg.netcdf
2395,STA.IT1874A,20.197043763257174,STA.IT1874A/S2B_MSIL2A_20200526T101559_N0214_R065_T32TMR_20200526T135857.npy,STA.IT1874A/l3_mean_europe_2018_2020_005dg.netcdf
2396,STA.CZ_CPRA,10.413207091670373,STA.CZ_CPRA/S2B_MSIL2A_20200821T100559_N0214_R022_T33UVQ_20200821T130423.npy,STA.CZ_CPRA/l3_mean_europe_2018_2020_005dg.netcdf
2397,STA_ES0817A,32.06551889048302,STA_ES0817A/S2B_MSIL2A_20201227T111359_N0214_R137_T30STG_20201227T131730.npy,STA_ES0817A/l3_mean_europe_2018_2020_005dg.netcdf
2398,STA.IT1812A,7.640718444738928,STA.IT1812A/S2A_MSIL2A_20200411T102021_N0214_R065_T32TNR_20200411T143032.npy,STA.IT1812A/l3_mean_europe_2018_2020_005dg.netcdf
2399,STA.06.179,15.542309247762491,STA.06.179/S2B_MSIL2A_20200108T095309_N0213_R079_T33TWN_20200108T111854.npy,STA.06.179/l3_mean_europe_2018_2020_005dg.netcdf
2400,STA.IT2155A,8.475243674338458,STA.IT2155A/S2A_MSIL2A_20200620T102031_N0214_R065_T32TMQ_20200620T131229.npy,STA.IT2155A/l3_mean_europe_2018_2020_005dg.netcdf
2401,STA-SE0061A,,STA-SE0061A/S2A_MSIL2A_20201120T103341_N0214_R108_T33VWG_20201120T111047.npy,STA-SE0061A/l3_mean_europe_2018_2020_005dg.netcdf
2402,STA.DE_DEBY119,30.244543412776576,STA.DE_DEBY119/S2B_MSIL2A_20200807T102559_N0214_R108_T32UNA_20200807T132026.npy,STA.DE_DEBY119/l3_mean_europe_2018_2020_005dg.netcdf
2403,STA.IT2214A,25.673330764142136,STA.IT2214A/S2B_MSIL2A_20200726T095029_N0214_R079_T33TVF_20200726T123818.npy,STA.IT2214A/l3_mean_europe_2018_2020_005dg.netcdf
2404,STA.DE_DEHH064,41.12238616060049,STA.DE_DEHH064/S2A_MSIL2A_20200921T103031_N0214_R108_T32UNE_20200921T151006.npy,STA.DE_DEHH064/l3_mean_europe_2018_2020_005dg.netcdf
2405,STA-SE159388,1.5369556488125902,STA-SE159388/S2A_MSIL2A_20200918T102031_N0214_R065_T34VCM_20200918T112151.npy,STA-SE159388/l3_mean_europe_2018_2020_005dg.netcdf
2406,STA.03.2401,12.683703093080938,STA.03.2401/S2B_MSIL2A_20200108T095309_N0213_R079_T33TWN_20200108T111854.npy,STA.03.2401/l3_mean_europe_2018_2020_005dg.netcdf
2407,STA.IT2228A,16.976097299530107,STA.IT2228A/S2A_MSIL2A_20201019T095041_N0214_R079_T33TVF_20201019T115444.npy,STA.IT2228A/l3_mean_europe_2018_2020_005dg.netcdf
2408,STA_ES1792A,14.827901998097053,STA_ES1792A/S2B_MSIL2A_20200221T110959_N0214_R137_T29SPB_20200221T132103.npy,STA_ES1792A/l3_mean_europe_2018_2020_005dg.netcdf
2409,STA.DE_DEHB006,33.84687724793551,STA.DE_DEHB006/S2A_MSIL2A_20200328T104021_N0214_R008_T32UMD_20200328T142124.npy,STA.DE_DEHB006/l3_mean_europe_2018_2020_005dg.netcdf
2410,STA.04.S156,16.628486372692922,STA.04.S156/S2A_MSIL2A_20200518T101031_N0214_R022_T32UQU_20200518T130110.npy,STA.04.S156/l3_mean_europe_2018_2020_005dg.netcdf
2411,STA.IT1848A,10.544195781677669,STA.IT1848A/S2B_MSIL2A_20200913T101629_N0214_R065_T32TPR_20200913T131152.npy,STA.IT1848A/l3_mean_europe_2018_2020_005dg.netcdf
